1596269435117,1.4920286634476486e-09
1596272578081,1.400058155010508e-09
1596276504052,1.0034819173963756e-09
1596279782303,9.53895918928936e-10
1596283850305,9.263197602682394e-10
1596287390801,9.556008669738894e-10
1596290720967,1.0012376519330477e-09
1596294282213,9.289563670762178e-10
1596297861741,8.510834008812405e-10
1596301422928,7.459064042467819e-10
1596305109998,7.676622606039334e-10
1596308698419,7.545949946519772e-10
1596312239642,7.406768106327172e-10
1596315882339,6.854199323792403e-10
1596319510365,4.848701451884349e-10
1596323288043,7.668797402481271e-10
1596326978282,9.864859585575978e-10
1596330466525,7.407794358029226e-10
1596334125669,8.69930023596595e-10
1596337714594,7.316273624604986e-10
1596341282765,6.952908694037917e-10
1596344957709,5.810346724512557e-10
1596348280468,5.29952120368628e-10
1596351891571,5.045003183372588e-10
1596355511770,5.183642992510909e-10
1596359053311,6.483909896267731e-10
1596362712787,6.162459814307991e-10
1596366267151,6.327917705936067e-10
1596369939607,5.514933193945862e-10
1596373548901,5.417253037330649e-10
1596377109350,5.545580226921789e-10
1596380666021,5.76969045177669e-10
1596384292569,4.881797018710912e-10
1596387895639,4.3788119195815563e-10
1596391503855,4.458260551267258e-10
1596395068024,4.346234986907765e-10
1596398683051,4.248810059859475e-10
1596402315121,3.6394022051092277e-10
1596405853832,4.536050377448438e-10
1596409458589,4.841556436264179e-10
1596499961410,1.8054276845331372e-10
1596503564875,1.9024809748566767e-10
1596507165147,1.9921174221958232e-10
1596510663125,1.9585200885547466e-10
1596514428908,2.0344324146095565e-10
1596517806000,2.034477626411189e-10
1596521526459,2.013501402932773e-10
1596525056434,2.0099587921266453e-10
1596528729514,2.0159478648736686e-10
1596531812073,1.9293196938080494e-10
1596535467166,1.9424340695029394e-10
1596539051333,1.8797356070296526e-10
1596542719553,1.855786246322955e-10
1596546246244,1.7573854993642523e-10
1596549880108,1.7128769458351524e-10
1596553497677,1.6788076071732683e-10
1596557059823,1.6818696402594046e-10
1596560661759,1.661263035157182e-10
1596564272070,1.669295837416534e-10
1596567896296,1.5410838135781405e-10
1596571439160,1.554739597048126e-10
1596575038006,1.549863953276285e-10
1596578654666,1.500092314515428e-10
1596582249756,1.4750638394918306e-10
1596585964878,1.6279382654306802e-10
1596589494830,1.5007928379718668e-10
1596593075132,1.5055367022445727e-10
1596596432767,1.5072687556225572e-10
1596600033292,1.4597942664130492e-10
1596603643242,1.4499467666377353e-10
1596607231008,1.9265344694909829e-10
1596610790076,2.0013017204833747e-10
1596614864969,2.2217642470095505e-10
1596618473930,2.0995906685906047e-10
1596622100309,2.1134790457934942e-10
1596625710120,2.1799941603428123e-10
1596629340737,2.1612006719619594e-10
1596632876753,2.079337627830951e-10
1596636499952,2.058258324873393e-10
1596640044966,2.0182941277281888e-10
1596643693105,2.397126026301272e-10
1596647242675,2.504677809046147e-10
1596650689795,2.539832238809433e-10
1596654317029,2.627785931190567e-10
1596657927529,2.400783229321283e-10
1596661497933,3.03533337961898e-10
1596665044809,3.3597241414143583e-10
1596668410750,3.1600247414328817e-10
1596672020965,3.161970524614669e-10
1596675611446,3.049176754682435e-10
1596679678977,2.899600601880976e-10
1596683353820,2.8347087457874144e-10
1596686913006,2.773374619833896e-10
1596690533861,2.7933387595655027e-10
1596694166841,2.7081945569372e-10
1596697764662,2.7903944219731683e-10
1596701368062,2.7253292516717965e-10
1596704480953,2.644146908232783e-10
1596708096044,2.64640685628958e-10
1596711662969,2.694506375891074e-10
1596715312400,2.728797787144099e-10
1596718913397,2.7417949182301485e-10
1596722453873,2.757130862265381e-10
1596726106220,2.69400405298617e-10
1596729708125,2.741167828570044e-10
1596733305661,2.656509543840598e-10
1596736911108,2.6476935294893973e-10
1596740506709,2.6353416609472997e-10
1596744079890,2.592115826454323e-10
1596747694269,2.5416572840635876e-10
1596751293876,2.530041614730812e-10
1596754908023,2.323565436518367e-10
1596758472603,2.3303636103687723e-10
1596762471941,2.333103583605973e-10
1596765971015,2.349151560358063e-10
1596769529916,2.3334903116000443e-10
1596773159035,2.267185417591451e-10
1596776603787,2.26427968791735e-10
1596780197319,2.234819344235573e-10
1596783806332,2.918387162515544e-10
1596787427160,3.2150031915649855e-10
1596791125003,3.2605046648600363e-10
1596794593977,3.270737235594035e-10
1596798200783,3.175539499756008e-10
1596801810470,3.1487093012538753e-10
1596805452619,3.141429134877333e-10
1596809011363,3.092386539677024e-10
1596812602077,2.816892915399159e-10
1596816252628,2.7571702512481394e-10
1596819811456,2.724919316803594e-10
1596823459928,2.6358087750774227e-10
1596827060603,2.2662762545826715e-10
1596830593338,2.3093473979614524e-10
1596834269028,2.3380093878690423e-10
1596837857403,2.3159594190971694e-10
1596841391060,2.352648068555451e-10
1596845123040,2.3159660433231214e-10
1596848582607,2.5707312265922066e-10
1596852218250,2.6438570582521875e-10
1596855862532,2.5126761497757464e-10
1596859456695,2.5148413000595827e-10
1596863046261,2.515553051847464e-10
1596866608708,2.515314506860281e-10
1596870253823,2.5157631926036996e-10
1596873855015,2.4971813393856365e-10
1596877404376,2.442493551914648e-10
1596884658148,2.47470444856977e-10
1596888270986,2.454200403285365e-10
1596891866357,2.459318822529576e-10
1596895455692,2.4572184250178396e-10
1596899056927,2.4474821394678817e-10
1596902658810,2.5651632902046797e-10
1596906225786,2.5484802381638757e-10
1596909827391,2.5481046058394914e-10
1596913499188,2.6146339172504624e-10
1596917004153,2.572387622391346e-10
1596924265185,2.5811415190091955e-10
1596927815373,2.6497891549090587e-10
1596931609739,2.702970689234685e-10
1596935070057,2.6894254132574403e-10
1596938670029,2.6234991130125255e-10
1596942271121,2.617938290940642e-10
1596945818111,2.5238594955876293e-10
1596949418581,2.521995660710221e-10
1596953092740,2.513410195907048e-10
1596960206044,2.517318403350543e-10
1596963752959,2.528534846146315e-10
1596967369588,2.523290038634531e-10
1596970959820,2.4980479494486047e-10
1596974638135,2.486119812960467e-10
1596978208039,2.4610575544631693e-10
1596981764751,2.474290984930762e-10
1596985413196,2.4588247932644e-10
1596988953430,2.457296746198079e-10
1596992573755,2.468563241413918e-10
1596996213965,2.466999390573367e-10
1596999690648,2.543991050367637e-10
1597003369884,2.549241713070368e-10
1597006932208,2.7021959203194525e-10
1597010540774,2.4830015096156185e-10
1597014167168,2.4301916552633617e-10
1597017784813,2.3251240198421872e-10
1597021407064,2.320907244690686e-10
1597024988837,1.9551181586804106e-10
1597028673761,1.9678089999469684e-10
1597028941451,1.9678089999469684e-10
1597032197846,1.964596607827817e-10
1597035813101,1.9590629146794924e-10
1597039350457,1.909552890492407e-10
1597042987467,1.9103740834692828e-10
1597046546285,1.8844579743503181e-10
1597050250051,1.8843674428561327e-10
1597053783767,1.94133684509271e-10
1597057399684,1.9202456389828258e-10
1597060955470,1.81000189501005e-10
1597064582853,1.7313134354684735e-10
1597068200360,1.756366789505571e-10
1597071754290,1.764255450151109e-10
1597082599600,1.749934284276253e-10
1597086201418,1.768130134616187e-10
1597089748449,1.8244652943750664e-10
1597093365522,1.8399594818683285e-10
1597096949934,1.8374859163327607e-10
1597100603512,1.83300945002084e-10
1597104344661,1.8428138234208467e-10
1597107783374,1.819487589869799e-10
1597111331588,1.825169944563507e-10
1597115016153,1.8872213506038307e-10
1597122163914,1.8793741020998385e-10
1597125804459,1.8810858931189146e-10
1597129338691,1.8589284674558844e-10
1597132996945,1.8037923991734613e-10
1597136589569,1.798582540296618e-10
1597140108246,1.8052480974564903e-10
1597143679132,1.7871476064603013e-10
1597147312197,1.78925063846449e-10
1597150941328,1.7766404094114205e-10
1597154566765,1.7741362365379613e-10
1597158134864,1.7417941929646044e-10
1597161695288,1.674191704328358e-10
1597165313769,1.6633656706861503e-10
1597168988949,1.6796116001887965e-10
1597172523148,1.7444273417168463e-10
1597176175864,1.6741398328229218e-10
1597179777991,1.6505483878087975e-10
1597183296468,1.660550199405308e-10
1597186966412,1.696922432078919e-10
1597190614743,1.7025740903843935e-10
1597194162752,1.705697915839151e-10
1597197724407,1.7068102269184307e-10
1597201368308,1.6937453930427324e-10
1597212167825,1.676092459657132e-10
1597215767402,1.6880565706508723e-10
1597219289669,1.6986512143359587e-10
1597226541398,1.7187439109174318e-10
